OrderLineID,OrderID,DateKey,ProductKey,CustomerKey,RegionKey,ChannelKey,Quantity,UnitPrice,GrossRevenue,DiscountAmount,NetRevenue,UnitCost,Profit,PromoType
23029,217551,20220122,58,4067,1,2,1,154.0,154.0,0.0,154.0,72.9,81.1,None
23030,217551,20220122,46,4067,1,2,1,101.0,101.0,11.11,89.89,43.64,46.25,Clearance
23031,217552,20220122,3,14210,1,2,1,102.0,102.0,8.16,93.84,45.04,48.8,Clearance
23032,217552,20220122,76,14210,1,2,1,35.0,35.0,4.2,30.8,16.23,14.57,Clearance
23033,217553,20220122,100,12407,1,2,1,88.0,88.0,2.64,85.36,37.7,47.66,Loyalty Offer
23034,217553,20220122,14,12407,1,2,1,96.0,96.0,2.88,93.12,41.54,51.58,Clearance
23035,217554,20220122,59,23224,2,1,1,21.56,21.56,0.0,21.56,10.81,10.75,None
23036,217555,20220122,49,26476,2,1,1,146.02,146.02,0.0,146.02,72.56,73.46,None
23037,217555,20220122,68,26476,2,1,2,28.42,56.84,1.71,55.13,14.41,26.31,Loyalty Offer
23038,217555,20220122,16,26476,2,1,2,92.12,184.24,22.11,162.13,41.81,78.51,Clearance
23039,217556,20220122,20,10602,2,1,1,94.08,94.08,11.29,82.79,42.43,40.36,Clearance
23040,217557,20220122,99,22648,2,1,1,38.22,38.22,0.0,38.22,16.36,21.86,None
23041,217558,20220122,4,16347,2,2,1,92.12,92.12,11.05,81.07,42.12,38.95,Clearance
23042,217559,20220122,10,27347,2,2,1,92.12,92.12,0.0,92.12,41.93,50.19,Clearance
23043,217559,20220122,31,27347,2,2,1,97.02,97.02,7.76,89.26,42.03,47.23,Clearance
23044,217560,20220122,96,16337,2,2,1,40.18,40.18,0.0,40.18,17.29,22.89,None
23045,217561,20220122,2,26537,3,1,1,91.2,91.2,10.94,80.26,41.41,38.84,Clearance
23046,217561,20220122,100,26537,3,1,1,83.6,83.6,0.0,83.6,37.49,46.11,None
23047,217561,20220122,38,26537,3,1,1,95.95,95.95,17.27,78.68,42.97,35.71,Clearance
23048,217562,20220122,81,14708,3,1,2,25.65,51.3,6.16,45.14,12.3,20.54,Clearance
23049,217563,20220122,30,247,3,1,1,96.9,96.9,10.66,86.24,44.24,42.0,Clearance
23050,217564,20220122,58,3583,3,2,2,146.3,292.6,0.0,292.6,75.16,142.28,None
23051,217565,20220122,51,22156,3,2,1,112.1,112.1,0.0,112.1,57.23,54.87,None
23052,217566,20220122,5,21843,3,2,1,91.2,91.2,7.3,83.9,41.95,41.96,Clearance
23053,217567,20220122,20,189,4,1,1,105.6,105.6,0.0,105.6,42.11,63.49,Clearance
23054,217568,20220122,50,28681,4,1,1,174.9,174.9,5.25,169.65,76.68,92.98,Loyalty Offer
23055,217569,20220122,77,28951,4,1,2,25.3,50.6,6.07,44.53,10.68,23.16,Clearance
23056,217570,20220122,97,6871,4,2,1,29.7,29.7,0.0,29.7,11.23,18.47,None
23057,217570,20220122,90,6871,4,2,1,35.2,35.2,0.0,35.2,13.31,21.89,None
23058,217571,20220122,75,3828,4,2,1,20.9,20.9,2.51,18.39,8.84,9.55,Clearance
23059,217572,20220122,47,12772,4,2,1,181.5,181.5,5.45,176.06,79.27,96.78,Loyalty Offer
23060,217572,20220122,25,12772,4,2,2,103.4,206.8,6.2,200.6,41.6,117.39,Clearance
23061,217572,20220122,84,12772,4,2,1,36.3,36.3,4.36,31.94,15.12,16.82,Clearance
23062,217573,20220122,53,10650,5,1,1,170.2,170.2,0.0,170.2,87.38,82.82,None
23063,217574,20220122,87,2056,5,1,1,13.8,13.8,1.66,12.14,7.0,5.14,Clearance
23064,217575,20220122,5,10191,5,1,1,88.32,88.32,7.07,81.25,42.45,38.81,Clearance
23065,217576,20220122,99,10482,5,2,1,35.88,35.88,0.0,35.88,16.29,19.59,None
23066,217576,20220122,30,10482,5,2,1,93.84,93.84,7.51,86.33,44.26,42.07,Clearance
23067,217577,20220122,72,28895,5,2,1,25.76,25.76,4.64,21.12,12.86,8.26,Clearance
23068,217577,20220122,90,28895,5,2,1,29.44,29.44,0.88,28.56,13.58,14.98,Loyalty Offer
23069,217577,20220122,30,28895,5,2,1,93.84,93.84,0.0,93.84,44.81,49.03,Clearance
23070,217578,20220122,98,39,5,2,1,31.28,31.28,0.0,31.28,14.46,16.82,None
23071,217579,20220122,67,24096,6,1,1,65.12,65.12,0.0,65.12,36.48,28.64,None
23072,217580,20220122,37,2080,6,1,1,87.12,87.12,6.97,80.15,42.19,37.96,Clearance
23073,217581,20220122,59,24111,6,2,1,19.36,19.36,0.0,19.36,10.84,8.52,None
23074,217582,20220122,71,16820,6,2,1,22.88,22.88,1.83,21.05,11.99,9.06,Clearance
23075,217582,20220122,55,16820,6,2,2,110.0,220.0,0.0,220.0,59.96,100.08,None
23076,217583,20220122,56,18018,7,1,2,117.6,235.2,0.0,235.2,53.92,127.35,None
23077,217584,20220122,84,23493,7,1,1,34.65,34.65,6.24,28.41,15.45,12.96,Clearance
23078,217585,20220122,63,21782,7,1,2,32.55,65.1,1.95,63.15,15.19,32.76,Loyalty Offer
23079,217585,20220122,28,21782,7,1,1,98.7,98.7,7.9,90.8,40.56,50.24,Clearance
23080,217586,20220122,19,28241,7,1,1,98.7,98.7,11.84,86.86,40.96,45.89,Clearance
23081,217587,20220122,17,6594,7,2,1,100.8,100.8,0.0,100.8,42.61,58.19,Clearance
23082,217588,20220122,8,19139,7,2,1,100.8,100.8,0.0,100.8,42.9,57.9,Clearance
23083,217588,20220122,34,19139,7,2,1,106.05,106.05,12.73,93.32,42.86,50.47,Clearance
23084,217589,20220122,91,9727,7,2,1,47.25,47.25,0.0,47.25,19.2,28.05,None
23085,217589,20220122,5,9727,7,2,1,100.8,100.8,0.0,100.8,42.84,57.96,Clearance
23086,217589,20220122,74,9727,7,2,2,25.2,50.4,6.05,44.35,11.06,22.24,Clearance
23087,217590,20220122,92,7604,7,2,1,60.9,60.9,0.0,60.9,24.06,36.84,None
23088,217591,20220122,5,26603,8,1,1,86.4,86.4,6.91,79.49,42.28,37.21,Clearance
23089,217592,20220122,53,6526,8,1,1,166.5,166.5,0.0,166.5,89.07,77.43,None
23090,217592,20220122,71,6526,8,1,1,23.4,23.4,2.81,20.59,12.08,8.51,Clearance
23091,217593,20220122,68,26067,8,2,2,26.1,52.2,1.57,50.63,14.46,21.72,Loyalty Offer
23092,217594,20220122,98,15619,8,2,1,30.6,30.6,0.0,30.6,14.35,16.25,None
23093,217595,20220123,5,14710,1,1,1,96.0,96.0,7.68,88.32,42.25,46.07,Clearance
23094,217596,20220123,85,17552,1,1,1,17.0,17.0,3.06,13.94,7.73,6.21,Clearance
23095,217597,20220123,25,2342,1,1,1,94.0,94.0,0.0,94.0,40.63,53.37,Clearance
23096,217597,20220123,50,2342,1,1,2,159.0,318.0,0.0,318.0,75.87,166.26,None
23097,217598,20220123,65,25010,1,1,2,18.0,36.0,1.08,34.92,9.06,16.79,Loyalty Offer
23098,217599,20220123,56,9636,1,1,1,112.0,112.0,0.0,112.0,53.58,58.42,None
23099,217600,20220123,100,22812,1,2,1,88.0,88.0,0.0,88.0,37.61,50.39,None
23100,217601,20220123,19,10256,1,2,1,94.0,94.0,0.0,94.0,42.18,51.82,Clearance
23101,217602,20220123,82,10824,1,2,1,29.0,29.0,5.22,23.78,13.27,10.51,Clearance
23102,217603,20220123,51,5053,1,2,1,118.0,118.0,0.0,118.0,55.55,62.45,None
23103,217604,20220123,6,19640,2,1,1,99.96,99.96,8.0,91.96,44.34,47.63,Clearance
23104,217605,20220123,14,23537,2,1,1,94.08,94.08,11.29,82.79,42.66,40.13,Clearance
23105,217606,20220123,32,18108,2,1,1,98.98,98.98,7.92,91.06,42.93,48.13,Clearance
23106,217607,20220123,95,24809,2,1,1,67.62,67.62,0.0,67.62,28.51,39.11,None
23107,217607,20220123,56,24809,2,1,1,109.76,109.76,0.0,109.76,53.3,56.46,None
23108,217608,20220123,80,18234,2,2,3,19.6,58.8,7.06,51.74,9.36,23.65,Clearance
23109,217608,20220123,3,18234,2,2,1,99.96,99.96,0.0,99.96,44.59,55.37,Clearance
23110,217609,20220123,70,6645,2,2,1,13.72,13.72,0.0,13.72,6.97,6.75,None
23111,217610,20220123,69,9268,2,2,1,93.1,93.1,0.0,93.1,47.88,45.22,None
23112,217611,20220123,21,1950,3,1,1,96.9,96.9,0.0,96.9,45.2,51.7,Clearance
23113,217612,20220123,64,5259,3,1,1,75.05,75.05,2.25,72.8,39.48,33.32,Loyalty Offer
23114,217612,20220123,67,5259,3,1,1,70.3,70.3,0.0,70.3,36.91,33.39,None
23115,217613,20220123,56,16496,3,1,1,106.4,106.4,0.0,106.4,53.95,52.45,None
23116,217614,20220123,26,22348,3,2,1,91.2,91.2,19.15,72.05,41.45,30.6,Clearance
23117,217615,20220123,58,12029,3,2,1,146.3,146.3,0.0,146.3,75.31,70.99,None
23118,217616,20220123,27,1355,4,1,1,112.2,112.2,13.46,98.74,44.95,53.78,Clearance
23119,217617,20220123,78,20339,4,1,1,13.2,13.2,0.0,13.2,5.57,7.63,Clearance
23120,217618,20220123,52,18862,4,1,1,145.2,145.2,4.36,140.84,62.54,78.31,Loyalty Offer
23121,217619,20220123,27,10332,4,2,1,112.2,112.2,13.46,98.74,45.39,53.35,Clearance
23122,217620,20220123,51,13472,4,2,1,129.8,129.8,0.0,129.8,56.01,73.79,None
23123,217621,20220123,86,28161,4,2,1,19.8,19.8,3.56,16.24,8.32,7.92,Clearance
23124,217622,20220123,89,9891,5,1,1,16.56,16.56,0.0,16.56,7.51,9.05,None
23125,217623,20220123,80,415,5,1,1,18.4,18.4,2.21,16.19,9.27,6.92,Clearance
23126,217624,20220123,76,11822,5,1,1,32.2,32.2,3.86,28.34,16.01,12.32,Clearance
23127,217625,20220123,93,1300,5,1,1,22.08,22.08,0.66,21.42,10.14,11.28,Loyalty Offer
23128,217626,20220123,50,2745,5,2,1,146.28,146.28,0.0,146.28,77.21,69.07,None
23129,217627,20220123,27,26810,5,2,1,93.84,93.84,0.0,93.84,44.58,49.26,Clearance
23130,217627,20220123,80,26810,5,2,1,18.4,18.4,2.76,15.64,9.14,6.5,Clearance
23131,217628,20220123,99,5518,6,1,1,34.32,34.32,0.0,34.32,16.3,18.02,None
23132,217629,20220123,88,4003,6,1,1,12.32,12.32,0.99,11.33,6.35,4.98,Clearance
23133,217630,20220123,83,20224,6,2,1,9.68,9.68,0.77,8.91,5.07,3.84,Clearance
23134,217631,20220123,42,10791,6,2,1,88.88,88.88,9.78,79.1,43.05,36.05,Clearance
23135,217632,20220123,72,13795,7,1,1,29.4,29.4,2.35,27.05,12.83,14.22,Clearance
23136,217633,20220123,86,151,7,1,1,18.9,18.9,3.4,15.5,8.2,7.29,Clearance
23137,217633,20220123,86,151,7,1,2,18.9,37.8,0.0,37.8,8.31,21.18,Clearance
23138,217633,20220123,4,151,7,1,1,98.7,98.7,7.9,90.8,40.88,49.92,Clearance
23139,217634,20220123,49,13593,7,1,1,156.45,156.45,4.69,151.76,70.3,81.45,Loyalty Offer
23140,217635,20220123,91,16643,7,2,2,47.25,94.5,0.0,94.5,19.03,56.43,None
23141,217636,20220123,56,11446,7,2,2,117.6,235.2,0.0,235.2,52.78,129.64,None
23142,217637,20220123,93,5003,7,2,1,25.2,25.2,0.0,25.2,10.11,15.09,None
23143,217638,20220123,92,21546,7,2,1,60.9,60.9,0.0,60.9,24.07,36.83,None
23144,217638,20220123,80,21546,7,2,1,21.0,21.0,1.68,19.32,9.14,10.18,Clearance
23145,217639,20220123,58,3574,8,1,2,138.6,277.2,0.0,277.2,72.55,132.1,None
23146,217639,20220123,94,3574,8,1,1,33.3,33.3,0.0,33.3,15.47,17.83,None
23147,217640,20220123,36,18556,8,1,1,90.9,90.9,16.36,74.54,42.91,31.63,Clearance
23148,217641,20220123,67,16073,8,2,1,66.6,66.6,0.0,66.6,37.33,29.27,None
23149,217641,20220123,85,16073,8,2,1,15.3,15.3,2.75,12.55,7.86,4.69,Clearance
23150,217642,20220123,72,4354,8,2,1,25.2,25.2,3.78,21.42,12.7,8.72,Clearance
23151,217643,20220124,71,6989,1,1,2,26.0,52.0,0.0,52.0,12.2,27.6,Clearance
23152,217644,20220124,73,9300,1,1,3,21.0,63.0,0.0,63.0,9.61,34.16,Clearance
23153,217644,20220124,62,9300,1,1,1,28.0,28.0,0.0,28.0,13.89,14.11,None
23154,217645,20220124,63,26115,1,1,1,31.0,31.0,0.0,31.0,15.31,15.69,None
23155,217646,20220124,53,14078,1,1,1,185.0,185.0,0.0,185.0,89.51,95.49,None
23156,217647,20220124,59,28091,1,2,1,22.0,22.0,0.0,22.0,11.13,10.87,None
23157,217648,20220124,99,10213,1,2,1,39.0,39.0,1.17,37.83,16.09,21.74,Loyalty Offer
23158,217649,20220124,95,15455,1,2,2,69.0,138.0,0.0,138.0,28.62,80.76,None
23159,217649,20220124,1,15455,1,2,1,94.0,94.0,0.0,94.0,41.08,52.92,Clearance
23160,217650,20220124,78,8974,1,2,1,12.0,12.0,0.0,12.0,5.62,6.38,Clearance
23161,217650,20220124,3,8974,1,2,1,102.0,102.0,0.0,102.0,45.62,56.38,Clearance
23162,217651,20220124,98,7854,2,1,2,33.32,66.64,0.0,66.64,14.01,38.61,None
23163,217652,20220124,86,12811,2,1,2,17.64,35.28,4.23,31.05,8.32,14.41,Clearance
23164,217653,20220124,6,3924,2,1,1,99.96,99.96,3.0,96.96,44.28,52.68,Clearance
23165,217654,20220124,58,9354,2,2,2,150.92,301.84,0.0,301.84,74.0,153.83,None
23166,217655,20220124,77,28524,2,2,1,22.54,22.54,0.0,22.54,10.65,11.89,Clearance
23167,217656,20220124,66,6494,2,2,1,38.22,38.22,0.0,38.22,19.64,18.58,None
23168,217657,20220124,59,3021,2,2,1,21.56,21.56,0.0,21.56,11.17,10.39,None
23169,217658,20220124,12,17533,3,1,1,96.9,96.9,0.0,96.9,44.67,52.23,Clearance
23170,217659,20220124,80,20094,3,1,1,19.0,19.0,2.85,16.15,9.04,7.11,Clearance
23171,217660,20220124,84,15805,3,2,1,31.35,31.35,0.0,31.35,14.88,16.47,Clearance
23172,217661,20220124,64,21288,3,2,2,75.05,150.1,0.0,150.1,38.87,72.37,None
23173,217662,20220124,19,29005,4,1,1,103.4,103.4,3.1,100.3,42.12,58.18,Clearance
23174,217662,20220124,50,29005,4,1,1,174.9,174.9,0.0,174.9,74.87,100.03,None
23175,217662,20220124,53,29005,4,1,1,203.5,203.5,0.0,203.5,88.49,115.01,None
23176,217663,20220124,54,4893,4,1,1,156.2,156.2,4.69,151.51,68.57,82.94,Loyalty Offer
23177,217664,20220124,92,20964,4,1,1,63.8,63.8,0.0,63.8,24.52,39.28,None
23178,217665,20220124,64,16049,4,2,1,86.9,86.9,0.0,86.9,39.95,46.95,None
23179,217665,20220124,62,16049,4,2,2,30.8,61.6,0.0,61.6,14.17,33.26,None
23180,217666,20220124,73,8639,4,2,1,23.1,23.1,2.77,20.33,9.66,10.67,Clearance
23181,217667,20220124,92,5256,4,2,1,63.8,63.8,0.0,63.8,24.63,39.17,None
23182,217668,20220124,57,2126,5,1,1,176.64,176.64,0.0,176.64,90.96,85.68,None
23183,217669,20220124,64,10294,5,1,1,72.68,72.68,0.0,72.68,39.84,32.84,None
23184,217669,20220124,95,10294,5,1,1,63.48,63.48,0.0,63.48,28.98,34.5,None
23185,217670,20220124,74,11957,5,1,1,22.08,22.08,0.0,22.08,11.2,10.88,Clearance
23186,217670,20220124,87,11957,5,1,1,13.8,13.8,1.66,12.14,6.82,5.32,Clearance
23187,217671,20220124,83,11766,5,2,1,10.12,10.12,0.0,10.12,5.15,4.97,Clearance
23188,217672,20220124,54,21090,5,2,1,130.64,130.64,0.0,130.64,67.0,63.64,None
23189,217672,20220124,95,21090,5,2,1,63.48,63.48,0.0,63.48,28.46,35.02,None
23190,217673,20220124,50,13722,6,1,1,139.92,139.92,0.0,139.92,76.36,63.56,None
23191,217674,20220124,78,27587,6,1,3,10.56,31.68,5.7,25.98,5.46,9.59,Clearance
23192,217674,20220124,98,27587,6,1,1,29.92,29.92,0.0,29.92,14.56,15.36,None
23193,217675,20220124,55,21615,6,2,1,110.0,110.0,0.0,110.0,59.97,50.03,None
23194,217676,20220124,40,16559,6,2,1,88.88,88.88,7.11,81.77,43.81,37.96,Clearance
23195,217677,20220124,9,10283,7,1,1,107.1,107.1,16.07,91.04,44.2,46.83,Clearance
23196,217678,20220124,26,17906,7,1,1,100.8,100.8,8.06,92.74,41.45,51.29,Clearance
23197,217679,20220124,87,24852,7,2,1,15.75,15.75,1.26,14.49,6.99,7.5,Clearance
23198,217680,20220124,70,15425,7,2,1,14.7,14.7,0.0,14.7,6.99,7.71,None
23199,217681,20220124,27,29426,7,2,1,107.1,107.1,0.0,107.1,45.06,62.04,Clearance
23200,217682,20220124,100,2254,7,2,1,92.4,92.4,0.0,92.4,37.28,55.12,None
23201,217683,20220124,17,13688,8,1,1,86.4,86.4,15.55,70.85,41.78,29.07,Clearance
23202,217684,20220124,76,26151,8,1,2,31.5,63.0,0.0,63.0,15.86,31.29,Clearance
23203,217684,20220124,36,26151,8,1,1,90.9,90.9,16.36,74.54,43.18,31.36,Clearance
23204,217684,20220124,81,26151,8,1,1,24.3,24.3,0.0,24.3,12.52,11.78,Clearance
23205,217685,20220124,48,22011,8,2,1,160.2,160.2,0.0,160.2,83.76,76.44,None
23206,217686,20220124,29,9212,8,2,1,86.4,86.4,6.91,79.49,42.55,36.93,Clearance
23207,217687,20220125,12,17674,1,1,1,102.0,102.0,18.36,83.64,44.11,39.53,Clearance
23208,217688,20220125,53,19966,1,1,1,185.0,185.0,0.0,185.0,88.9,96.1,None
23209,217688,20220125,72,19966,1,1,1,28.0,28.0,2.24,25.76,12.85,12.91,Clearance
23210,217689,20220125,59,12874,1,1,2,22.0,44.0,0.0,44.0,10.92,22.17,None
23211,217690,20220125,88,19015,1,1,1,14.0,14.0,1.12,12.88,6.49,6.39,Clearance
23212,217691,20220125,50,12619,1,2,1,159.0,159.0,0.0,159.0,77.45,81.55,None
23213,217692,20220125,84,1284,1,2,2,33.0,66.0,7.92,58.08,15.18,27.73,Clearance
23214,217692,20220125,56,1284,1,2,1,112.0,112.0,0.0,112.0,53.36,58.64,None
23215,217693,20220125,51,17934,1,2,1,118.0,118.0,0.0,118.0,56.74,61.26,None
23216,217694,20220125,52,23989,2,1,1,129.36,129.36,3.88,125.48,62.29,63.19,Loyalty Offer
23217,217695,20220125,52,29453,2,1,1,129.36,129.36,0.0,129.36,64.15,65.21,None
23218,217695,20220125,53,29453,2,1,1,181.3,181.3,5.44,175.86,87.8,88.06,Loyalty Offer
23219,217696,20220125,96,28303,2,1,1,40.18,40.18,0.0,40.18,17.47,22.71,None
23220,217697,20220125,21,19561,2,1,1,99.96,99.96,0.0,99.96,44.6,55.36,Clearance
23221,217697,20220125,39,19561,2,1,1,97.02,97.02,11.64,85.38,42.0,43.37,Clearance
23222,217698,20220125,83,16977,2,2,1,10.78,10.78,1.94,8.84,5.07,3.77,Clearance
23223,217699,20220125,21,13724,2,2,1,99.96,99.96,0.0,99.96,44.0,55.96,Clearance
23224,217700,20220125,57,7518,2,2,1,188.16,188.16,0.0,188.16,90.67,97.49,None
23225,217701,20220125,93,17636,3,1,1,22.8,22.8,0.68,22.12,10.27,11.85,Loyalty Offer
23226,217702,20220125,58,13416,3,1,1,146.3,146.3,0.0,146.3,74.88,71.42,None
23227,217702,20220125,71,13416,3,1,1,24.7,24.7,0.0,24.7,11.94,12.76,Clearance
23228,217703,20220125,56,29441,3,1,1,106.4,106.4,0.0,106.4,54.1,52.3,None
23229,217704,20220125,48,27236,3,2,1,169.1,169.1,5.07,164.03,84.84,79.19,Loyalty Offer
23230,217705,20220125,51,5096,3,2,1,112.1,112.1,0.0,112.1,57.47,54.63,None
23231,217706,20220125,64,28017,3,2,1,75.05,75.05,2.25,72.8,39.02,33.78,Loyalty Offer
23232,217707,20220125,57,8021,4,1,1,211.2,211.2,0.0,211.2,92.72,118.48,None
23233,217708,20220125,74,28167,4,1,2,26.4,52.8,4.22,48.58,10.85,26.87,Clearance
23234,217708,20220125,77,28167,4,1,3,25.3,75.9,6.07,69.83,10.65,37.88,Clearance
23235,217709,20220125,56,14143,4,1,1,123.2,123.2,0.0,123.2,54.74,68.46,None
23236,217709,20220125,6,14143,4,1,1,112.2,112.2,13.46,98.74,45.51,53.23,Clearance
23237,217710,20220125,85,22585,4,2,1,18.7,18.7,1.5,17.2,7.87,9.34,Clearance
23238,217711,20220125,14,21104,4,2,2,105.6,211.2,38.02,173.18,42.8,87.58,Clearance
23239,217712,20220125,88,14561,5,1,3,12.88,38.64,3.09,35.55,6.39,16.37,Clearance
23240,217713,20220125,70,18577,5,1,1,12.88,12.88,0.0,12.88,6.88,6.0,None
23241,217714,20220125,85,21336,5,2,3,15.64,46.92,5.63,41.29,7.95,17.44,Clearance
23242,217714,20220125,79,21336,5,2,1,14.72,14.72,0.0,14.72,7.29,7.43,Clearance
23243,217714,20220125,3,21336,5,2,1,93.84,93.84,0.0,93.84,44.13,49.71,Clearance
23244,217715,20220125,55,16664,5,2,1,115.0,115.0,0.0,115.0,60.76,54.24,None
23245,217716,20220125,47,11937,6,1,1,145.2,145.2,4.36,140.84,79.09,61.75,Loyalty Offer
23246,217717,20220125,20,4325,6,1,1,84.48,84.48,6.76,77.72,42.22,35.5,Clearance
23247,217718,20220125,66,3738,6,2,2,34.32,68.64,2.06,66.58,19.69,27.2,Loyalty Offer
23248,217719,20220125,7,23701,7,1,1,98.7,98.7,11.84,86.86,41.68,45.17,Clearance
23249,217720,20220125,72,7783,7,1,1,29.4,29.4,2.35,27.05,12.92,14.13,Clearance
23250,217721,20220125,51,15755,7,1,1,123.9,123.9,0.0,123.9,56.76,67.14,None
23251,217722,20220125,7,16739,7,2,1,98.7,98.7,0.0,98.7,40.87,57.83,Clearance
23252,217722,20220125,75,16739,7,2,1,19.95,19.95,1.6,18.35,8.87,9.48,Clearance
23253,217723,20220125,57,22352,7,2,1,201.6,201.6,0.0,201.6,91.16,110.44,None
23254,217724,20220125,32,25028,7,2,1,106.05,106.05,8.48,97.57,42.76,54.81,Clearance
23255,217725,20220125,50,12405,8,1,1,143.1,143.1,0.0,143.1,75.37,67.73,None
23256,217726,20220125,68,14357,8,1,1,26.1,26.1,0.78,25.32,14.77,10.54,Loyalty Offer
23257,217727,20220125,24,21599,8,2,1,91.8,91.8,7.34,84.46,45.5,38.96,Clearance
23258,217727,20220125,56,21599,8,2,1,100.8,100.8,0.0,100.8,53.92,46.88,None
23259,217728,20220125,69,22116,8,2,1,85.5,85.5,0.0,85.5,47.27,38.23,None
23260,217729,20220126,80,15180,1,1,1,20.0,20.0,0.6,19.4,9.11,10.29,Clearance
23261,217730,20220126,57,15779,1,1,1,192.0,192.0,0.0,192.0,93.56,98.44,None
23262,217730,20220126,18,15779,1,1,1,102.0,102.0,12.24,89.76,44.12,45.64,Clearance
23263,217731,20220126,30,29002,1,1,1,102.0,102.0,0.0,102.0,44.59,57.41,Clearance
23264,217732,20220126,11,15218,1,1,1,96.0,96.0,0.0,96.0,41.44,54.56,Clearance
23265,217733,20220126,91,24318,1,2,1,45.0,45.0,0.0,45.0,18.82,26.18,None
23266,217734,20220126,56,1279,1,2,1,112.0,112.0,0.0,112.0,53.12,58.88,None
23267,217735,20220126,42,24582,1,2,1,101.0,101.0,8.08,92.92,44.18,48.74,Clearance
23268,217736,20220126,84,26125,1,2,1,33.0,33.0,0.0,33.0,15.38,17.62,Clearance
23269,217737,20220126,6,18768,2,1,1,99.96,99.96,0.0,99.96,44.84,55.12,Clearance
23270,217737,20220126,63,18768,2,1,1,30.38,30.38,0.91,29.47,15.71,13.76,Loyalty Offer
23271,217737,20220126,51,18768,2,1,1,115.64,115.64,0.0,115.64,56.94,58.7,None
23272,217738,20220126,5,3191,2,1,1,94.08,94.08,7.53,86.55,41.97,44.59,Clearance
23273,217739,20220126,47,27690,2,1,1,161.7,161.7,0.0,161.7,77.77,83.93,None
23274,217740,20220126,40,4042,2,2,1,98.98,98.98,0.0,98.98,44.26,54.72,Clearance
23275,217741,20220126,52,10926,2,2,1,129.36,129.36,0.0,129.36,63.01,66.35,None
23276,217742,20220126,89,19640,2,2,1,17.64,17.64,0.0,17.64,7.49,10.15,None
23277,217742,20220126,58,19640,2,2,1,150.92,150.92,0.0,150.92,73.1,77.82,None
23278,217743,20220126,26,10908,3,1,1,91.2,91.2,0.0,91.2,41.94,49.26,Clearance
23279,217744,20220126,7,4339,3,1,2,89.3,178.6,14.29,164.31,41.7,80.92,Clearance
23280,217745,20220126,95,29659,3,1,1,65.55,65.55,0.0,65.55,28.43,37.12,None
23281,217746,20220126,66,17023,3,1,1,37.05,37.05,0.0,37.05,19.54,17.51,None
23282,217747,20220126,98,16601,3,2,1,32.3,32.3,0.0,32.3,14.05,18.25,None
23283,217748,20220126,26,25464,3,2,1,91.2,91.2,0.0,91.2,42.0,49.2,Clearance
23284,217749,20220126,54,20298,4,1,1,156.2,156.2,4.69,151.51,67.64,83.87,Loyalty Offer
23285,217749,20220126,55,20298,4,1,1,137.5,137.5,0.0,137.5,60.36,77.14,None
23286,217750,20220126,5,147,4,1,1,105.6,105.6,12.67,92.93,43.03,49.9,Clearance
23287,217750,20220126,33,147,4,1,1,108.9,108.9,8.71,100.19,42.15,58.03,Clearance
23288,217751,20220126,54,27132,4,1,2,156.2,312.4,0.0,312.4,68.52,175.35,None
23289,217751,20220126,74,27132,4,1,1,26.4,26.4,2.11,24.29,11.25,13.03,Clearance
23290,217752,20220126,58,15427,4,1,1,169.4,169.4,0.0,169.4,75.01,94.39,None
23291,217753,20220126,72,22210,4,2,1,30.8,30.8,2.46,28.34,12.81,15.53,Clearance
23292,217754,20220126,17,20158,4,2,1,105.6,105.6,0.0,105.6,43.0,62.6,Clearance
23293,217755,20220126,15,28337,4,2,1,112.2,112.2,13.46,98.74,45.14,53.6,Clearance
23294,217756,20220126,96,23800,5,1,2,37.72,75.44,0.0,75.44,16.92,41.61,None
23295,217756,20220126,5,23800,5,1,1,88.32,88.32,0.0,88.32,42.68,45.64,Clearance
23296,217756,20220126,34,23800,5,1,1,92.92,92.92,0.0,92.92,42.6,50.32,Clearance
23297,217757,20220126,23,9821,5,1,1,88.32,88.32,18.55,69.77,42.03,27.74,Clearance
23298,217758,20220126,49,2274,5,1,1,137.08,137.08,0.0,137.08,71.09,65.99,None
23299,217759,20220126,93,19520,5,2,1,22.08,22.08,0.0,22.08,10.12,11.96,None
23300,217760,20220126,67,21509,5,2,1,68.08,68.08,0.0,68.08,37.15,30.93,None
23301,217760,20220126,48,21509,5,2,1,163.76,163.76,0.0,163.76,83.79,79.97,None
23302,217760,20220126,63,21509,5,2,1,28.52,28.52,0.0,28.52,15.72,12.8,None
23303,217761,20220126,5,22365,5,2,1,88.32,88.32,9.72,78.6,43.03,35.57,Clearance
23304,217762,20220126,51,9347,6,1,1,103.84,103.84,3.12,100.72,57.73,42.99,Loyalty Offer
23305,217763,20220126,54,6691,6,1,1,124.96,124.96,0.0,124.96,68.37,56.59,None
23306,217764,20220126,14,14685,6,2,1,84.48,84.48,6.76,77.72,42.17,35.55,Clearance
23307,217764,20220126,63,14685,6,2,1,27.28,27.28,0.0,27.28,15.69,11.59,None
23308,217765,20220126,59,20810,6,2,2,19.36,38.72,0.0,38.72,10.9,16.91,None
23309,217766,20220126,59,14111,7,1,1,23.1,23.1,0.69,22.41,10.95,11.45,Loyalty Offer
23310,217767,20220126,47,8011,7,1,1,173.25,173.25,5.2,168.05,78.08,89.98,Loyalty Offer
